id,status,representative_case_id,similarity,cluster_id,domain,role,type,difficulty,time_semantics,coverage_signature,reason,product_loop_status,product_feature_key,management_entry_status,backend_api_status,data_facts_status,missing_components,question,expected_target,notes
"BQ0443","KEEP","BQ0443","1.0000","C0168","员工域","店长","action","medium","natural_week","28f2c5e8635b6f12","coverage_representative","current_release_test","smart_scheduling","present","present","present","","把顾然本周的班调休","scheduling/* API","写操作"
"BQ0444","KEEP","BQ0444","1.0000","C0169","员工域","店长","action","medium","none","562c9243b248311c","coverage_representative","current_release_test","smart_scheduling","present","present","present","","给顾然加上晒后舒缓修护的技能","scheduling/* API","写操作"
"BQ0445","ROTATE","BQ0439","1.0000","C0173","员工域","店长","action","medium","year_over_year","539cc9735a507813","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","发布去年同期的排班","scheduling/* API","写操作"
"BQ0446","ROTATE","BQ0440","1.0000","C0175","员工域","店长","action","medium","year_over_year","3ffca8ecabb0fae7","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","预览一下去年同期的智能排班方案","scheduling/* API","写操作"
"BQ0447","ROTATE","BQ0441","1.0000","C0166","员工域","店长","action","medium","year_over_year","5efd09d5f1071a65","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","给顾然安排去年同期的休假","scheduling/* API","写操作"
"BQ0448","ROTATE","BQ0442","1.0000","C0167","员工域","店长","action","medium","previous_month","d60c20c37fb02c5e","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","帮我一键智能排下上个月的班","scheduling/* API","写操作"
"BQ0449","ROTATE","BQ0443","1.0000","C0168","员工域","店长","action","medium","previous_month","d60c20c37fb02c5e","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","把唐伊上个月的班调休","scheduling/* API","写操作"
"BQ0450","KEEP","BQ0450","1.0000","C0170","员工域","店长","action","medium","none","562c9243b248311c","coverage_representative","current_release_test","smart_scheduling","present","present","present","","给唐伊加上亮肤淡斑管理的技能","scheduling/* API","写操作"
"BQ0451","REVIEW","BQ0451","1.0000","product-loop:ambiguous_named_business_period","员工域","店长","action","medium","campaign_period","7834619896dd3fe5","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","发布五一假期的排班","scheduling/* API","写操作"
"BQ0452","REVIEW","BQ0452","1.0000","product-loop:ambiguous_named_business_period","员工域","店长","action","medium","campaign_period","db77b36b8c3ca58c","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","预览一下五一假期的智能排班方案","scheduling/* API","写操作"
"BQ0453","REVIEW","BQ0453","1.0000","product-loop:ambiguous_named_business_period","员工域","店长","action","medium","campaign_period","5f9bbf98c14dd197","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","给唐伊安排五一假期的休假","scheduling/* API","写操作"
"BQ0454","ROTATE","BQ0442","1.0000","C0167","员工域","店长","action","medium","rolling_3m","00eb1c69ba7935f1","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","帮我一键智能排下最近三个月的班","scheduling/* API","写操作"
"BQ0455","ROTATE","BQ0443","1.0000","C0168","员工域","店长","action","medium","rolling_3m","00eb1c69ba7935f1","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","把宋乔最近三个月的班调休","scheduling/* API","写操作"
"BQ0456","KEEP","BQ0456","1.0000","C0171","员工域","店长","action","medium","none","562c9243b248311c","coverage_representative","current_release_test","smart_scheduling","present","present","present","","给宋乔加上射频紧致提升护理的技能","scheduling/* API","写操作"
"BQ0457","KEEP","BQ0457","1.0000","C0174","员工域","店长","action","medium","none","6cc478cecf44d0da","coverage_representative","current_release_test","smart_scheduling","present","present","present","","发布开业至今的排班","scheduling/* API","写操作"
"BQ0458","KEEP","BQ0458","1.0000","C0176","员工域","店长","action","medium","none","89abf554f64bb44b","coverage_representative","current_release_test","smart_scheduling","present","present","present","","预览一下开业至今的智能排班方案","scheduling/* API","写操作"
"BQ0459","KEEP","BQ0459","1.0000","C0172","员工域","店长","action","medium","none","562c9243b248311c","coverage_representative","current_release_test","smart_scheduling","present","present","present","","给宋乔安排开业至今的休假","scheduling/* API","写操作"
"BQ0460","ROTATE","BQ0442","1.0000","C0167","员工域","店长","action","medium","quarter","757447247c468f3c","same_metadata_and_near_duplicate_wording_with_noncritical_parameter_variation","current_release_test","smart_scheduling","present","present","present","","帮我一键智能排下这个季度的班","scheduling/* API","写操作"
"BQ0461","KEEP","BQ0461","1.0000","C0177","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","legacy_gate_required","current_release_test","catalog_master","present","present","present","","店里一共有多少个项目","Project/Card/Product 表",""
"BQ0462","KEEP","BQ0462","1.0000","C0178","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","水氧清洁焕肤的价格是多少","Project/Card/Product 表",""
"BQ0463","KEEP","BQ0463","1.0000","C0179","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","全身精油 SPA做一次要多久","Project/Card/Product 表",""
"BQ0464","KEEP","BQ0464","1.0000","C0180","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","有哪些焕肤清洁 12 次卡在售","Project/Card/Product 表",""
"BQ0465","KEEP","BQ0465","1.0000","C0181","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","焕肤清洁 12 次卡多少钱","Project/Card/Product 表",""
"BQ0466","KEEP","BQ0466","1.0000","C0182","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","屏障养护乳霜的零售价","Project/Card/Product 表",""
"BQ0467","KEEP","BQ0467","1.0000","C0183","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","哪些项目是推荐项目","Project/Card/Product 表",""
"BQ0468","KEEP","BQ0468","1.0000","C0184","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","会员卡有哪几种","Project/Card/Product 表",""
"BQ0469","KEEP","BQ0469","1.0000","C0185","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","眼周紧致护理属于哪个项目类型","Project/Card/Product 表",""
"BQ0470","KEEP","BQ0470","1.0000","C0186","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","日间防晒乳的规格是什么","Project/Card/Product 表",""
"BQ0471","KEEP","BQ0471","1.0000","C0187","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","背部净透护理的价格是多少","Project/Card/Product 表",""
"BQ0472","KEEP","BQ0472","1.0000","C0188","商品域","店长","query_single","easy","none","c158a98bd0b2c0e0","coverage_representative","current_release_test","catalog_master","present","present","present","","晒后舒缓修护做一次要多久","Project/Card/Product 表",""
