id,domain,role,type,difficulty,question,expected_target,notes
BQ0684,交易域,财务,query_cross,medium,双十一期间哪个客户消费最多,ProductOrder×OrderItem×Customer,跨表
BQ0685,交易域,财务,query_cross,medium,双十一期间项目订单和产品订单各占多少,ProductOrder×OrderItem×Customer,跨表
BQ0686,交易域,财务,query_cross,medium,双十一期间用了优惠的订单有多少,ProductOrder×OrderItem×Customer,跨表
BQ0687,交易域,财务,query_cross,medium,胡语嫣的全部消费记录,ProductOrder×OrderItem×Customer,跨表
BQ0688,交易域,财务,query_cross,medium,双十一期间哪些订单有大额退款,ProductOrder×OrderItem×Customer,跨表
BQ0689,交易域,财务,query_cross,medium,双十一期间的客单价是多少,ProductOrder×OrderItem×Customer,跨表
BQ0690,交易域,财务,query_cross,medium,双十一期间开卡订单里赠送次数最多的,ProductOrder×OrderItem×Customer,跨表
BQ0691,交易域,财务,query_cross,medium,双十一期间连带销售的订单比例,ProductOrder×OrderItem×Customer,跨表
BQ0692,交易域,财务,query_cross,medium,周静怡双十一期间的消费明细,ProductOrder×OrderItem×Customer,跨表
BQ0693,交易域,财务,query_cross,medium,双十一期间各品类销售额,ProductOrder×OrderItem×Customer,跨表
BQ0694,交易域,财务,query_cross,medium,最近14天各支付方式的金额分别多少,ProductOrder×OrderItem×Customer,跨表
BQ0695,交易域,财务,query_cross,medium,最近14天哪个客户消费最多,ProductOrder×OrderItem×Customer,跨表
BQ0696,交易域,财务,query_cross,medium,最近14天项目订单和产品订单各占多少,ProductOrder×OrderItem×Customer,跨表
BQ0697,交易域,财务,query_cross,medium,最近14天用了优惠的订单有多少,ProductOrder×OrderItem×Customer,跨表
BQ0698,交易域,财务,query_cross,medium,周雅婷的全部消费记录,ProductOrder×OrderItem×Customer,跨表
BQ0699,交易域,财务,query_cross,medium,最近14天哪些订单有大额退款,ProductOrder×OrderItem×Customer,跨表
BQ0700,交易域,财务,query_cross,medium,最近14天的客单价是多少,ProductOrder×OrderItem×Customer,跨表
BQ0701,交易域,财务,query_cross,medium,最近14天开卡订单里赠送次数最多的,ProductOrder×OrderItem×Customer,跨表
BQ0702,交易域,财务,query_cross,medium,最近14天连带销售的订单比例,ProductOrder×OrderItem×Customer,跨表
BQ0703,交易域,财务,query_cross,medium,马心怡最近14天的消费明细,ProductOrder×OrderItem×Customer,跨表
BQ0704,交易域,财务,query_cross,medium,最近14天各品类销售额,ProductOrder×OrderItem×Customer,跨表
BQ0705,交易域,财务,query_cross,medium,今天各支付方式的金额分别多少,ProductOrder×OrderItem×Customer,跨表
BQ0706,交易域,财务,analysis,medium,最近三个月营业额和最近7天比怎么样,交易分析,
BQ0707,交易域,财务,analysis,medium,最近三个月订单量的趋势,交易分析,
BQ0708,交易域,财务,analysis,medium,最近三个月客单价的变化,交易分析,
BQ0709,交易域,财务,analysis,medium,最近三个月各品类销售占比,交易分析,
BQ0710,交易域,财务,analysis,medium,最近三个月支付方式结构分析,交易分析,
BQ0711,交易域,财务,analysis,medium,最近三个月退款率正常吗,交易分析,
BQ0712,交易域,财务,analysis,medium,最近三个月工作日和周末业绩对比,交易分析,
BQ0713,交易域,财务,analysis,medium,最近三个月充值和消费的比例,交易分析,
BQ0714,交易域,财务,analysis,medium,最近三个月新老客消费贡献对比,交易分析,
BQ0715,交易域,财务,analysis,medium,最近三个月大额订单占比,交易分析,
BQ0716,交易域,财务,analysis,medium,这个季度营业额和五一假期比怎么样,交易分析,
BQ0717,交易域,财务,analysis,medium,这个季度订单量的趋势,交易分析,
BQ0718,交易域,财务,analysis,medium,这个季度客单价的变化,交易分析,
BQ0719,交易域,财务,analysis,medium,这个季度各品类销售占比,交易分析,
BQ0720,交易域,财务,analysis,medium,这个季度支付方式结构分析,交易分析,
BQ0721,交易域,财务,analysis,medium,这个季度退款率正常吗,交易分析,
BQ0722,交易域,财务,analysis,medium,这个季度工作日和周末业绩对比,交易分析,
BQ0723,交易域,财务,analysis,medium,这个季度充值和消费的比例,交易分析,
BQ0724,交易域,财务,analysis,medium,这个季度新老客消费贡献对比,交易分析,
BQ0725,交易域,财务,analysis,medium,这个季度大额订单占比,交易分析,
BQ0726,交易域,财务,analysis,medium,双十一期间营业额和今天比怎么样,交易分析,
BQ0727,交易域,财务,analysis,medium,双十一期间订单量的趋势,交易分析,
BQ0728,交易域,财务,analysis,medium,双十一期间客单价的变化,交易分析,
BQ0729,交易域,财务,analysis,medium,双十一期间各品类销售占比,交易分析,
BQ0730,交易域,财务,analysis,medium,双十一期间支付方式结构分析,交易分析,
BQ0731,交易域,财务,analysis,medium,双十一期间退款率正常吗,交易分析,
BQ0732,交易域,财务,analysis,medium,双十一期间工作日和周末业绩对比,交易分析,
BQ0733,交易域,财务,analysis,medium,双十一期间充值和消费的比例,交易分析,
BQ0734,交易域,财务,analysis,medium,双十一期间新老客消费贡献对比,交易分析,
BQ0735,交易域,财务,analysis,medium,双十一期间大额订单占比,交易分析,
BQ0736,交易域,财务,analysis,medium,最近14天营业额和最近30天比怎么样,交易分析,
BQ0737,交易域,财务,analysis,medium,最近14天订单量的趋势,交易分析,
BQ0738,交易域,财务,analysis,medium,最近14天客单价的变化,交易分析,
BQ0739,交易域,财务,analysis,medium,最近14天各品类销售占比,交易分析,
BQ0740,交易域,财务,analysis,medium,最近14天支付方式结构分析,交易分析,
BQ0741,交易域,财务,analysis,medium,最近14天退款率正常吗,交易分析,
BQ0742,交易域,财务,analysis,medium,最近14天工作日和周末业绩对比,交易分析,
BQ0743,交易域,财务,analysis,medium,最近14天充值和消费的比例,交易分析,
BQ0744,交易域,财务,analysis,medium,最近14天新老客消费贡献对比,交易分析,
BQ0745,交易域,财务,analysis,medium,最近14天大额订单占比,交易分析,
BQ0746,交易域,财务,risk,medium,最近三个月有异常大额退款吗,交易风险巡检,
BQ0747,交易域,财务,risk,medium,最近三个月有订单支付和金额对不上吗,交易风险巡检,
BQ0748,交易域,财务,risk,medium,最近三个月退款率是不是偏高,交易风险巡检,
BQ0749,交易域,财务,risk,medium,最近三个月有异常折扣订单吗,交易风险巡检,
BQ0750,交易域,财务,risk,medium,最近三个月储值消费有异常波动吗,交易风险巡检,
BQ0751,交易域,财务,risk,medium,最近三个月营业额骤降了吗,交易风险巡检,
BQ0752,交易域,财务,risk,medium,最近三个月有没有可疑的连续退款,交易风险巡检,
BQ0753,交易域,财务,risk,medium,最近三个月哪些订单折扣力度过大,交易风险巡检,
BQ0754,交易域,财务,risk,medium,这个季度有异常大额退款吗,交易风险巡检,
BQ0755,交易域,财务,risk,medium,这个季度有订单支付和金额对不上吗,交易风险巡检,
BQ0756,交易域,财务,risk,medium,这个季度退款率是不是偏高,交易风险巡检,
BQ0757,交易域,财务,risk,medium,这个季度有异常折扣订单吗,交易风险巡检,
BQ0758,交易域,财务,risk,medium,这个季度储值消费有异常波动吗,交易风险巡检,
BQ0759,交易域,财务,risk,medium,这个季度营业额骤降了吗,交易风险巡检,
BQ0760,交易域,财务,risk,medium,这个季度有没有可疑的连续退款,交易风险巡检,
BQ0761,交易域,财务,risk,medium,这个季度哪些订单折扣力度过大,交易风险巡检,
BQ0762,交易域,财务,risk,medium,双十一期间有异常大额退款吗,交易风险巡检,
BQ0763,交易域,财务,risk,medium,双十一期间有订单支付和金额对不上吗,交易风险巡检,
BQ0764,交易域,财务,risk,medium,双十一期间退款率是不是偏高,交易风险巡检,
BQ0765,交易域,财务,risk,medium,双十一期间有异常折扣订单吗,交易风险巡检,
BQ0766,交易域,财务,risk,medium,双十一期间储值消费有异常波动吗,交易风险巡检,
BQ0767,交易域,财务,risk,medium,双十一期间营业额骤降了吗,交易风险巡检,
BQ0768,交易域,财务,risk,medium,双十一期间有没有可疑的连续退款,交易风险巡检,
BQ0769,交易域,财务,risk,medium,双十一期间哪些订单折扣力度过大,交易风险巡检,
BQ0770,交易域,财务,risk,medium,最近14天有异常大额退款吗,交易风险巡检,
BQ0771,交易域,财务,risk,medium,最近14天有订单支付和金额对不上吗,交易风险巡检,
BQ0772,交易域,财务,risk,medium,最近14天退款率是不是偏高,交易风险巡检,
BQ0773,交易域,财务,risk,medium,最近14天有异常折扣订单吗,交易风险巡检,
BQ0774,交易域,财务,risk,medium,最近14天储值消费有异常波动吗,交易风险巡检,
BQ0775,交易域,财务,risk,medium,最近14天营业额骤降了吗,交易风险巡检,
BQ0776,交易域,前台,action,high,给王心怡的综合养护 20 次卡充值803元,orders/terminal 收银API,"高风险,须先确认"
BQ0777,交易域,前台,action,high,帮周语嫣开一张综合养护 20 次卡,orders/terminal 收银API,"高风险,须先确认"
BQ0778,交易域,前台,action,high,给周语嫣最近三个月的这单退款,orders/terminal 收银API,"高风险,须先确认"
BQ0779,交易域,前台,action,high,周语嫣结账，做了全身精油 SPA,orders/terminal 收银API,"高风险,须先确认"
BQ0780,交易域,前台,action,high,核销王晓雯的综合养护 20 次卡一次,orders/terminal 收银API,"高风险,须先确认"
BQ0781,交易域,前台,action,high,从王晓雯的储值余额扣423元,orders/terminal 收银API,"高风险,须先确认"
BQ0782,交易域,前台,action,high,给王心怡的卡赠送2次,orders/terminal 收银API,"高风险,须先确认"
BQ0783,交易域,前台,action,high,给王心怡下一单全身精油 SPA,orders/terminal 收银API,"高风险,须先确认"
BQ0784,交易域,前台,action,high,周语嫣买综合养护 20 次卡结账,orders/terminal 收银API,"高风险,须先确认"
BQ0785,交易域,前台,action,high,给周语嫣的会员卡充643元,orders/terminal 收银API,"高风险,须先确认"
BQ0786,交易域,前台,action,high,给孙雅婷的敏感修护 8 次卡充值840元,orders/terminal 收银API,"高风险,须先确认"
BQ0787,交易域,前台,action,high,帮马佳慧开一张敏感修护 8 次卡,orders/terminal 收银API,"高风险,须先确认"
BQ0788,交易域,前台,action,high,给马佳慧这个季度的这单退款,orders/terminal 收银API,"高风险,须先确认"
BQ0789,交易域,前台,action,high,马佳慧结账，做了晒后舒缓修护,orders/terminal 收银API,"高风险,须先确认"
BQ0790,交易域,前台,action,high,核销吴思琪的敏感修护 8 次卡一次,orders/terminal 收银API,"高风险,须先确认"
BQ0791,交易域,前台,action,high,从吴思琪的储值余额扣460元,orders/terminal 收银API,"高风险,须先确认"
BQ0792,交易域,前台,action,high,给孙雅婷的卡赠送2次,orders/terminal 收银API,"高风险,须先确认"
BQ0793,交易域,前台,action,high,给孙雅婷下一单晒后舒缓修护,orders/terminal 收银API,"高风险,须先确认"
BQ0794,交易域,前台,action,high,马佳慧买敏感修护 8 次卡结账,orders/terminal 收银API,"高风险,须先确认"
BQ0795,交易域,前台,action,high,给马佳慧的会员卡充680元,orders/terminal 收银API,"高风险,须先确认"
BQ0796,交易域,前台,action,high,给马语嫣的焕肤清洁 12 次卡充值877元,orders/terminal 收银API,"高风险,须先确认"
BQ0797,交易域,前台,action,high,帮胡语嫣开一张焕肤清洁 12 次卡,orders/terminal 收银API,"高风险,须先确认"
BQ0798,交易域,前台,action,high,给胡语嫣双十一期间的这单退款,orders/terminal 收银API,"高风险,须先确认"
BQ0799,交易域,前台,action,high,胡语嫣结账，做了亮肤淡斑管理,orders/terminal 收银API,"高风险,须先确认"
BQ0800,交易域,前台,action,high,核销周静怡的焕肤清洁 12 次卡一次,orders/terminal 收银API,"高风险,须先确认"
BQ0801,交易域,前台,action,high,从周静怡的储值余额扣497元,orders/terminal 收银API,"高风险,须先确认"
BQ0802,交易域,前台,action,high,给马语嫣的卡赠送2次,orders/terminal 收银API,"高风险,须先确认"
BQ0803,交易域,前台,action,high,给马语嫣下一单亮肤淡斑管理,orders/terminal 收银API,"高风险,须先确认"
BQ0804,交易域,前台,action,high,胡语嫣买焕肤清洁 12 次卡结账,orders/terminal 收银API,"高风险,须先确认"
BQ0805,交易域,前台,action,high,给胡语嫣的会员卡充717元,orders/terminal 收银API,"高风险,须先确认"
BQ0806,交易域,前台,action,high,给刘雨薇的抗衰管理 6 次卡充值914元,orders/terminal 收银API,"高风险,须先确认"
BQ0807,交易域,前台,action,high,帮周雅婷开一张抗衰管理 6 次卡,orders/terminal 收银API,"高风险,须先确认"
BQ0808,交易域,前台,action,high,给周雅婷最近14天的这单退款,orders/terminal 收银API,"高风险,须先确认"
BQ0809,交易域,前台,action,high,周雅婷结账，做了射频紧致提升护理,orders/terminal 收银API,"高风险,须先确认"
BQ0810,交易域,前台,action,high,核销马心怡的抗衰管理 6 次卡一次,orders/terminal 收银API,"高风险,须先确认"
BQ0811,交易域,前台,action,high,从马心怡的储值余额扣534元,orders/terminal 收银API,"高风险,须先确认"
BQ0812,交易域,前台,action,high,给刘雨薇的卡赠送2次,orders/terminal 收银API,"高风险,须先确认"
BQ0813,交易域,前台,action,high,给刘雨薇下一单射频紧致提升护理,orders/terminal 收银API,"高风险,须先确认"
BQ0814,交易域,前台,action,high,周雅婷买抗衰管理 6 次卡结账,orders/terminal 收银API,"高风险,须先确认"
BQ0815,交易域,前台,action,high,给周雅婷的会员卡充754元,orders/terminal 收银API,"高风险,须先确认"
